,,,,,,Data Mean,,,,,Data Standard Deviation.,,,,,,Normalize,,,,,,,,,,,,
0.50813,0.47799,-1.9804,0.57714,1,,,,,,,,,,,,,0.026169875,-0.246098418,-0.783759521,0.841877896,,,,,,,,,
1.6408,4.2503,-4.9023,-2.6621,1,,,,,,,,,,,,,0.424609761,0.396648209,-1.461689822,-0.699873529,,,,,,,,,
0.81583,4.84,-5.2613,-6.0823,1,,,,,,,,,,,,,0.134409657,0.497124492,-1.544983905,-2.327754831,,,,,,,,,
-5.4901,9.1048,-0.38758,-5.9763,1,,,,,,,,,,,,,-2.083830456,1.223784235,-0.414198296,-2.277302981,,,,,,,,,
-3.2238,2.7935,0.32274,-0.86078,1,,,,,,,,,,,,,-1.286612985,0.148430728,-0.249392022,0.15748427,,,,,,,,,
-2.0631,-1.5147,1.219,0.44524,1,,,,,,,,,,,,,-0.878312972,-0.585623743,-0.041444517,0.77909866,,,,,,,,,
-0.91318,-2.0113,-0.19565,0.066365,1,,,,,,,,,,,,,-0.473805046,-0.670237143,-0.369667284,0.598768993,,,,,,,,,
0.6005,1.9327,-3.2888,-0.32415,1,,,,,,,,,,,,,0.058662916,0.001762957,-1.087330487,0.412899141,,,,,,,,,
0.91315,3.3377,-4.0557,-1.6741,1,,,,,,,,,,,,,0.168643961,0.241154474,-1.26526428,-0.229624209,,,,,,,,,
-0.28015,3.0729,-3.3857,-2.9155,1,,,,,,,,,,,,,-0.25112377,0.196036414,-1.109812929,-0.820482009,,,,,,,,,
-3.6085,3.3253,-0.51954,-3.5737,1,,,,,,,,,,,,,-1.421939094,0.239041695,-0.444815251,-1.133759441,,,,,,,,,
-6.2003,8.6806,0.0091344,-3.703,1,,,,,,,,,,,,,-2.333657861,1.151506739,-0.322153834,-1.195301179,,,,,,,,,
-4.2932,3.3419,0.77258,-0.99785,1,,,,,,,,,,,,,-1.662796352,0.241870093,-0.145021521,0.092244316,,,,,,,,,
-3.0265,-0.062088,0.68604,-0.055186,1,,,,,,,,,,,,,-1.217208667,-0.338119836,-0.165100267,0.540915475,,,,,,,,,
-1.7015,-0.010356,-0.99337,-0.53104,1,,,,,,,,,,,,,-0.751112762,-0.329305457,-0.554751839,0.314427601,,,,,,,,,
-0.64326,2.4748,-2.9452,-1.0276,1,,,,,,,,,,,,,-0.378855154,0.094128894,-1.007609466,0.078084481,,,,,,,,,
-0.86339,1.9348,-2.3729,-1.0897,1,,,,,,,,,,,,,-0.456290393,0.002120767,-0.87482617,0.048527312,,,,,,,,,
-2.0659,1.0512,-0.46298,-1.0974,1,,,,,,,,,,,,,-0.87929793,-0.148431791,-0.431692373,0.044862413,,,,,,,,,
-2.1333,1.5685,-0.084261,-1.7453,1,,,,,,,,,,,,,-0.903007261,-0.060291413,-0.343823149,-0.263512622,,,,,,,,,
-1.2568,-1.4733,2.8718,0.44653,1,,,,,,,,,,,,,-0.594680423,-0.578569786,0.342033084,0.77971265,,,,,,,,,
-3.1128,-6.841,10.7402,-1.0172,1,,,,,,,,,,,,,-1.24756646,-1.49314761,2.167635188,0.083034474,,,,,,,,,
-4.8554,-5.9037,10.9818,-0.82199,1,,,,,,,,,,,,,-1.860561724,-1.333445355,2.223690481,0.175946791,,,,,,,,,
-2.588,3.8654,-0.3336,-1.2797,1,,,,,,,,,,,,,-1.062957305,0.33106686,-0.401674021,-0.04190525,,,,,,,,,
0.24394,1.4733,-1.4192,-0.58535,1,,,,,,,,,,,,,-0.066764371,-0.076512105,-0.653551613,0.288578167,,,,,,,,,
-1.5322,-5.0966,6.6779,0.17498,1,,,,,,,,,,,,,-0.691558017,-1.195927282,1.225112765,0.650465481,,,,,,,,,
-4.0025,-13.4979,17.6772,-3.3202,1,,,,,,,,,,,,,-1.560536669,-2.627386319,3.777136712,-1.013103365,,,,,,,,,
-4.0173,-8.3123,12.4547,-1.4375,1,,,,,,,,,,,,,-1.565742872,-1.74383568,2.565428234,-0.117011872,,,,,,,,,
-3.0731,-0.53181,2.3877,0.77627,1,,,,,,,,,,,,,-1.233601172,-0.418153616,0.229713682,0.93665598,,,,,,,,,
-1.979,3.2301,-1.3575,-2.5819,1,,,,,,,,,,,,,-0.848729074,0.222821003,-0.639236168,-0.661701469,,,,,,,,,
-0.4294,-0.14693,0.044265,-0.15605,1,,,,,,,,,,,,,-0.303625516,-0.352575676,-0.314002939,0.49290816,,,,,,,,,
-2.234,-7.0314,7.4936,0.61334,1,,,,,,,,,,,,,-0.93843055,-1.525588995,1.414368985,0.859107679,,,,,,,,,
-4.211,-12.4736,14.9704,-1.3884,1,,,,,,,,,,,,,-1.633880817,-2.452860532,3.149113254,-0.093642194,,,,,,,,,
-3.8073,-8.0971,10.1772,0.65084,1,,,,,,,,,,,,,-1.491871068,-1.707168738,2.037009649,0.876956211,,,,,,,,,
-2.5912,-0.10554,1.2798,1.0414,1,,,,,,,,,,,,,-1.06408297,-0.345523423,-0.027337887,1.062847481,,,,,,,,,
-2.2482,3.0915,-2.3969,-2.6711,1,,,,,,,,,,,,,-0.943425691,0.199205583,-0.880394577,-0.704157177,,,,,,,,,
-1.4427,3.2922,-1.9702,-3.4392,1,,,,,,,,,,,,,-0.660074558,0.233401937,-0.781392948,-1.069742707,,,,,,,,,
-0.39416,-0.020702,-0.066267,-0.44699,1,,,,,,,,,,,,,-0.291229124,-0.331068265,-0.339648236,0.35443211,,,,,,,,,
-1.522,-6.6383,5.7491,-0.10691,1,,,,,,,,,,,,,-0.687969958,-1.458610486,1.00961543,0.516296876,,,,,,,,,
-2.8267,-9.0407,9.0694,-0.98233,1,,,,,,,,,,,,,-1.146924922,-1.867944421,1.779981281,0.099631229,,,,,,,,,
-1.7263,-6.0237,5.2419,0.29524,1,,,,,,,,,,,,,-0.75983667,-1.353891606,0.891936437,0.707704532,,,,,,,,,
-0.94255,0.039307,-0.24192,0.31593,1,,,,,,,,,,,,,-0.484136545,-0.320843606,-0.380402708,0.717552162,,,,,,,,,
-0.89569,3.0025,-3.6067,-3.4457,1,,,,,,,,,,,,,-0.46765258,0.184041281,-1.161088673,-1.072836452,,,,,,,,,
-6.2815,6.6651,0.52581,-7.0107,1,,,,,,,,,,,,,-2.362221625,0.808094923,-0.202276341,-2.769636884,,,,,,,,,
-2.3211,3.166,-1.0002,-2.7151,1,,,,,,,,,,,,,-0.96906976,0.211899297,-0.556336514,-0.725099455,,,,,,,,,
-1.3414,-2.0776,2.8093,0.60688,1,,,,,,,,,,,,,-0.624440207,-0.681533696,0.327532025,0.856032972,,,,,,,,,
-2.258,-9.3263,9.3727,-0.85949,1,,,,,,,,,,,,,-0.946873042,-1.916606497,1.85035202,0.158098259,,,,,,,,,
-3.8858,-12.8461,12.7957,-3.1353,1,,,,,,,,,,,,,-1.519485052,-2.516329102,2.644546011,-0.925098204,,,,,,,,,
-1.8969,-6.7893,5.2761,-0.32544,1,,,,,,,,,,,,,-0.819848716,-1.484338684,0.899871417,0.412285152,,,,,,,,,
-0.52645,-0.24832,-0.45613,0.41938,1,,,,,,,,,,,,,-0.337764842,-0.369851053,-0.430103057,0.766790312,,,,,,,,,
0.0096613,3.5612,-4.407,-4.4103,1,,,,,,,,,,,,,-0.149176705,0.279235615,-1.346771831,-1.531948289,,,,,,,,,
-3.8826,4.898,-0.92311,-5.0801,1,,,,,,,,,,,,,-1.518359387,0.507006846,-0.538450328,-1.850746866,,,,,,,,,
-2.1405,-0.16762,1.321,-0.20906,1,,,,,,,,,,,,,-0.905540009,-0.35610095,-0.017778789,0.467677475,,,,,,,,,
-2.4824,-7.3046,6.839,-0.59053,1,,,,,,,,,,,,,-1.025810341,-1.572138292,1.262490695,0.28611269,,,,,,,,,
-2.9098,-10.0712,8.4156,-1.9948,1,,,,,,,,,,,,,-1.17615705,-2.043526597,1.628288605,-0.382264854,,,,,,,,,
-0.60975,-4.002,1.8471,0.6017,1,,,,,,,,,,,,,-0.367067325,-1.0094234,0.104285324,0.853567495,,,,,,,,,
0.83625,1.1071,-2.4706,-0.062945,1,,,,,,,,,,,,,0.14159281,-0.138907246,-0.897494225,0.537222495,,,,,,,,,
0.60731,3.9544,-4.772,-4.4853,1,,,,,,,,,,,,,0.061058473,0.346231163,-1.431458015,-1.567645352,,,,,,,,,
-4.8861,7.0542,-0.17252,-6.959,1,,,,,,,,,,,,,-1.871361078,0.874391891,-0.364300732,-2.745029708,,,,,,,,,
-3.1366,0.42212,2.6225,-0.064238,1,,,,,,,,,,,,,-1.255938598,-0.255617852,0.28419126,0.536607078,,,,,,,,,
-2.5754,-5.6574,6.103,0.65214,1,,,,,,,,,,,,,-1.058524997,-1.291479426,1.091726226,0.87757496,,,,,,,,,
-1.8782,-6.5865,4.8486,-0.021566,1,,,,,,,,,,,,,-0.813270608,-1.449784521,0.800684174,0.556917279,,,,,,,,,
0.24261,0.57318,-1.9402,0.44007,1,,,,,,,,,,,,,-0.067232226,-0.22987943,-0.77443244,0.776637942,,,,,,,,,
1.296,4.2855,-4.8457,-2.9013,1,,,,,,,,,,,,,0.303319295,0.402645776,-1.448557664,-0.813723365,,,,,,,,,
0.25943,5.0097,-5.0394,-6.3862,1,,,,,,,,,,,,,-0.061315446,0.526038898,-1.493499345,-2.472399333,,,,,,,,,
-5.873,9.1752,-0.27448,-6.0422,1,,,,,,,,,,,,,-2.218523378,1.235779369,-0.387957179,-2.308668801,,,,,,,,,
-3.4605,2.6901,0.16165,-1.0224,1,,,,,,,,,,,,,-1.369877061,0.130812875,-0.286767631,0.080559477,,,,,,,,,
-2.3797,-1.4402,1.1273,0.16076,1,,,,,,,,,,,,,-0.989683511,-0.572930029,-0.062720471,0.643697317,,,,,,,,,
-1.2424,-1.7175,-0.52553,-0.21036,1,,,,,,,,,,,,,-0.589614928,-0.620177906,-0.446205033,0.467058726,,,,,,,,,
0.20216,1.9182,-3.2828,-0.61768,1,,,,,,,,,,,,,-0.081461343,-0.000707631,-1.085938385,0.273190353,,,,,,,,,
0.59823,3.5012,-3.9795,-1.7841,1,,,,,,,,,,,,,0.057864397,0.26901249,-1.247584589,-0.281979903,,,,,,,,,
-0.77995,3.2322,-3.282,-3.1004,1,,,,,,,,,,,,,-0.426938663,0.223178812,-1.085752772,-0.90848717,,,,,,,,,
-4.1409,3.4619,-0.47841,-3.8879,1,,,,,,,,,,,,,-1.609221705,0.262316343,-0.435272394,-1.28330634,,,,,,,,,
-6.5084,8.7696,0.23191,-3.937,1,,,,,,,,,,,,,-2.442038351,1.166671042,-0.27046612,-1.306676018,,,,,,,,,
-4.4996,3.4288,0.56265,-1.1672,1,,,,,,,,,,,,,-1.735401782,0.256676586,-0.193728837,0.011640346,,,,,,,,,
-3.3125,0.10139,0.55323,-0.2957,1,,,,,,,,,,,,,-1.317815028,-0.310265568,-0.195914437,0.426440227,,,,,,,,,
-1.9423,0.3766,-1.2898,-0.82458,1,,,,,,,,,,,,,-0.835819097,-0.263373796,-0.623528621,0.174714053,,,,,,,,,
-0.75793,2.5349,-3.0464,-1.2629,1,,,,,,,,,,,,,-0.419192676,0.104369058,-1.03108958,-0.033909107,,,,,,,,,
-0.95403,1.9824,-2.3163,-1.1957,1,,,,,,,,,,,,,-0.48817487,0.010231113,-0.861694011,-0.001924538,,,,,,,,,
-2.2173,1.4671,-0.72689,-1.1724,1,,,,,,,,,,,,,-0.932555983,-0.077568495,-0.492923964,0.00916535,,,,,,,,,
-2.799,1.9679,-0.42357,-2.1125,1,,,,,,,,,,,,,-1.137180879,0.007760524,-0.422548585,-0.438285446,,,,,,,,,
-1.8629,-0.84841,2.5377,0.097399,1,,,,,,,,,,,,,-0.807888519,-0.472097641,0.264516224,0.613539962,,,,,,,,,
-3.5916,-6.2285,10.2389,-1.1543,1,,,,,,,,,,,,,-1.415994173,-1.38878654,2.051325095,0.017780241,,,,,,,,,
-5.1216,-5.3118,10.3846,-1.0612,1,,,,,,,,,,,,,-1.954203029,-1.232594225,2.085129963,0.062092196,,,,,,,,,
-3.2854,4.0372,-0.45356,-1.8228,1,,,,,,,,,,,,,-1.308282048,0.360339076,-0.429506773,-0.300399588,,,,,,,,,
-0.56877,1.4174,-1.4252,-1.1246,1,,,,,,,,,,,,,-0.35265177,-0.08603665,-0.654943715,0.031916278,,,,,,,,,
-2.3518,-4.8359,6.6479,-0.060358,1,,,,,,,,,,,,,-0.979869114,-1.151507803,1.218152257,0.538453806,,,,,,,,,
-4.4861,-13.2889,17.3087,-3.2194,1,,,,,,,,,,,,,-1.73065288,-2.591775766,3.691638469,-0.965126512,,,,,,,,,
-4.3876,-7.7267,11.9655,-1.4543,1,,,,,,,,,,,,,-1.696003486,-1.644057978,2.451925546,-0.125008014,,,,,,,,,
-3.3604,-0.32696,2.1324,0.6017,1,,,,,,,,,,,,,-1.334664835,-0.383250163,0.170479757,0.853567495,,,,,,,,,
-1.0112,2.9984,-1.1664,-1.6185,1,,,,,,,,,,,,,-0.50828559,0.183342701,-0.59489773,-0.203160786,,,,,,,,,
0.030219,-1.0512,1.4024,0.77369,1,,,,,,,,,,,,,-0.141945113,-0.5066501,0.00110739,0.935428001,,,,,,,,,
-1.6514,-8.4985,9.1122,1.2379,1,,,,,,,,,,,,,-0.73348906,-1.775561446,1.789911607,1.156373788,,,,,,,,,
-3.2692,-12.7406,15.5573,-0.14182,1,,,,,,,,,,,,,-1.302583366,-2.49835344,3.285283997,0.499681083,,,,,,,,,
-2.5701,-6.8452,8.9999,2.1353,1,,,,,,,,,,,,,-1.056660613,-1.493863229,1.763856104,1.583501055,,,,,,,,,
-1.3066,0.25244,0.7623,1.7758,1,,,,,,,,,,,,,-0.612198594,-0.28452885,-0.147406655,1.412393129,,,,,,,,,
-1.6637,3.2881,-2.2701,-2.2224,1,,,,,,,,,,,,,-0.737815837,0.232703357,-0.850974829,-0.490593543,,,,,,,,,
-0.55008,2.8659,-1.6488,-2.4319,1,,,,,,,,,,,,,-0.346077179,0.160766632,-0.706822703,-0.590307342,,,,,,,,,
0.21431,-0.69529,0.87711,0.29653,1,,,,,,,,,,,,,-0.077187331,-0.446008225,-0.12076879,0.708318522,,,,,,,,,
-0.77288,-7.4473,6.492,0.36119,1,,,,,,,,,,,,,-0.424451645,-1.596452291,1.181980816,0.739094151,,,,,,,,,
-1.8391,-9.0883,9.2416,-0.10432,1,,,,,,,,,,,,,-0.799516382,-1.876054767,1.819934599,0.517529615,,,,,,,,,
-0.63298,-5.1277,4.5624,1.4797,1,,,,,,,,,,,,,-0.375238953,-1.201226269,0.734280925,1.271461122,,,,,,,,,
0.0040545,0.62905,-0.64121,0.75817,1,,,,,,,,,,,,,-0.151149012,-0.220359997,-0.473044753,0.928041089,,,,,,,,,
-0.28696,3.1784,-3.5767,-3.1896,1,,,,,,,,,,,,,-0.253519327,0.214012076,-1.154128165,-0.950942878,,,,,,,,,
-5.2406,6.6258,-0.19908,-6.8607,1,,,,,,,,,,,,,-1.996063718,0.801398776,-0.370463102,-2.698242757,,,,,,,,,
-1.4446,2.1438,-0.47241,-1.6677,1,,,,,,,,,,,,,-0.660742922,0.03773132,-0.433880293,-0.22657806,,,,,,,,,
-0.65767,-2.8018,3.7115,0.99739,1,,,,,,,,,,,,,-0.383924167,-0.804926818,0.53685771,1.041900444,,,,,,,,,
-1.5449,-10.1498,9.6152,-1.2332,1,,,,,,,,,,,,,-0.696025502,-2.056918891,1.906616128,-0.01977307,,,,,,,,,
-2.8957,-12.0205,11.9149,-2.7552,1,,,,,,,,,,,,,-1.171197086,-2.375658898,2.440185489,-0.744185485,,,,,,,,,
-0.81479,-5.7381,4.3919,0.3211,1,,,,,,,,,,,,,-0.439194347,-1.30522953,0.694722037,0.72001288,,,,,,,,,
0.50225,0.65388,-1.1793,0.39998,1,,,,,,,,,,,,,0.024101465,-0.216129327,-0.597890749,0.757556672,,,,,,,,,
0.74521,3.6357,-4.4044,-4.1414,1,,,,,,,,,,,,,0.109567624,0.291929329,-1.346168587,-1.403962416,,,,,,,,,
-2.9146,4.0537,-0.45699,-4.0327,1,,,,,,,,,,,,,-1.177845548,0.363150435,-0.430302592,-1.352225471,,,,,,,,,
-1.3907,-1.3781,2.3055,-0.021566,1,,,,,,,,,,,,,-0.641782492,-0.562349094,0.21064189,0.556917279,,,,,,,,,
-1.786,-8.1157,7.0858,-1.2112,1,,,,,,,,,,,,,-0.780837368,-1.710337906,1.319752476,-0.009301931,,,,,,,,,
-1.7322,-9.2828,7.719,-1.7168,1,,,,,,,,,,,,,-0.761912116,-1.909194731,1.466665603,-0.249947737,,,,,,,,,
0.55298,-3.4619,1.7048,1.1008,1,,,,,,,,,,,,,0.041946782,-0.917398234,0.071269313,1.091119555,,,,,,,,,
2.031,1.852,-3.0121,0.003003,1,,,,,,,,,,,,,0.561870608,-0.011987146,-1.023131399,0.568611161,,,,,,,,,
1.2279,4.0309,-4.6435,-3.9125,1,,,,,,,,,,,,,0.279363724,0.359265648,-1.401643838,-1.295014977,,,,,,,,,
-4.2249,6.2699,0.15822,-5.5457,1,,,,,,,,,,,,,-1.638770427,0.740758605,-0.287563449,-2.072354238,,,,,,,,,
-2.5346,-0.77392,3.3602,0.00171,1,,,,,,,,,,,,,-1.04417276,-0.459405631,0.455350158,0.567995744,,,,,,,,,
-1.749,-6.332,6.0987,0.14266,1,,,,,,,,,,,,,-0.76782186,-1.406421431,1.090728553,0.635082426,,,,,,,,,
-0.539,-5.167,3.4399,0.052141,1,,,,,,,,,,,,,-0.342179562,-1.207922416,0.473841908,0.591998926,,,,,,,,,
1.5631,0.89599,-1.9702,0.65472,1,,,,,,,,,,,,,0.397277194,-0.174877312,-0.781392948,0.878802939,,,,,,,,,
2.3917,4.5565,-4.9888,-2.8987,1,,,,,,,,,,,,,0.688754225,0.448820225,-1.481759288,-0.812485867,,,,,,,,,
0.89512,4.7738,-4.8431,-5.5909,1,,,,,,,,,,,,,0.162301539,0.485844977,-1.44795442,-2.093867669,,,,,,,,,
-5.4808,8.1819,0.27818,-5.0323,1,,,,,,,,,,,,,-2.080558991,1.06653553,-0.259730697,-1.827995938,,,,,,,,,
-2.8833,1.7713,0.68946,-0.4638,1,,,,,,,,,,,,,-1.166835132,-0.02573725,-0.164306769,0.346431208,,,,,,,,,
-1.4174,-2.2535,1.518,0.61981,1,,,,,,,,,,,,,-0.651174764,-0.711504492,0.027928548,0.862187146,,,,,,,,,
0.4283,-0.94981,-1.0731,0.3211,1,,,,,,,,,,,,,-0.001911963,-0.489374722,-0.573250549,0.72001288,,,,,,,,,
1.5904,2.2121,-3.1183,-0.11725,1,,,,,,,,,,,,,0.406880528,0.049368644,-1.047771599,0.511375441,,,,,,,,,
1.7425,3.6833,-4.0129,-1.7207,1,,,,,,,,,,,,,0.46038482,0.300039675,-1.255333955,-0.251803985,,,,,,,,,
-0.23356,3.2405,-3.0669,-2.7784,1,,,,,,,,,,,,,-0.234734782,0.224593011,-1.035845928,-0.755227776,,,,,,,,,
-3.6227,3.9958,-0.35845,-3.9047,1,,,,,,,,,,,,,-1.426934235,0.353285119,-0.407439642,-1.291302482,,,,,,,,,
-6.1536,7.9295,0.61663,-3.2646,1,,,,,,,,,,,,,-2.317230179,1.02353025,-0.181204563,-0.986639942,,,,,,,,,
-3.9172,2.6652,0.78886,-0.7819,1,,,,,,,,,,,,,-1.530530646,0.126570278,-0.141244285,0.195028062,,,,,,,,,
-2.2214,-0.23798,0.56008,0.05602,1,,,,,,,,,,,,,-0.933998242,-0.368089268,-0.194325121,0.593845178,,,,,,,,,
-0.49241,0.89392,-1.6283,-0.56854,1,,,,,,,,,,,,,-0.325790575,-0.17523001,-0.702066355,0.296579069,,,,,,,,,
0.26517,2.4066,-2.8416,-0.59958,1,,,,,,,,,,,,,-0.059296284,0.082508608,-0.983572511,0.281805244,,,,,,,,,
-0.10234,1.8189,-2.2169,-0.56725,1,,,,,,,,,,,,,-0.188575458,-0.017626904,-0.838631527,0.297193058,,,,,,,,,
-1.6176,1.0926,-0.35502,-0.59958,1,,,,,,,,,,,,,-0.721599217,-0.141377835,-0.406643824,0.281805244,,,,,,,,,
-1.8448,1.254,0.27218,-1.0728,1,,,,,,,,,,,,,-0.801521474,-0.113877628,-0.261122798,0.05657105,,,,,,,,,
-1.2786,-2.4087,4.5735,0.47627,1,,,,,,,,,,,,,-0.60234902,-0.737948309,0.736856313,0.793867725,,,,,,,,,
-2.902,-7.6563,11.8318,-0.84268,1,,,,,,,,,,,,,-1.17341324,-1.632062844,2.420904881,0.166099161,,,,,,,,,
-4.3773,-5.5167,10.939,-0.4082,1,,,,,,,,,,,,,-1.69238025,-1.267506197,2.213760156,0.372894632,,,,,,,,,
-2.0529,3.8385,-0.79544,-1.2138,1,,,,,,,,,,,,,-0.874724913,0.326483493,-0.508828725,-0.01053943,,,,,,,,,
0.18868,0.70148,-0.51182,0.0055892,1,,,,,,,,,,,,,-0.086203209,-0.208018981,-0.44302408,0.569842091,,,,,,,,,
-1.7279,-6.841,8.9494,0.68058,1,,,,,,,,,,,,,-0.760399503,-1.49314761,1.752139248,0.891111287,,,,,,,,,
-3.3793,-13.7731,17.9274,-2.0323,1,,,,,,,,,,,,,-1.341313297,-2.674276387,3.835187351,-0.400113386,,,,,,,,,
-3.1273,-7.1121,11.3897,-0.083634,1,,,,,,,,,,,,,-1.252667132,-1.539339098,2.318330191,0.527375341,,,,,,,,,
-2.121,-0.05588,1.949,1.353,1,,,,,,,,,,,,,-0.898680484,-0.337062083,0.12792785,1.211156882,,,,,,,,,
-1.7697,3.4329,-1.2144,-2.3789,1,,,,,,,,,,,,,-0.775103509,0.257375166,-0.606034543,-0.565081417,,,,,,,,,
-0.0012852,0.13863,-0.19651,0.0081754,1,,,,,,,,,,,,,-0.153027361,-0.303920415,-0.369866819,0.571073021,,,,,,,,,
-1.682,-6.8121,7.1398,1.3323,1,,,,,,,,,,,,,-0.744253237,-1.488223472,1.332281391,1.201304492,,,,,,,,,
-3.4917,-12.1736,14.3689,-0.61639,1,,,,,,,,,,,,,-1.380852301,-2.401744906,3.009555064,0.273804342,,,,,,,,,
-3.1158,-8.6289,10.4403,0.97153,1,,,,,,,,,,,,,-1.248621772,-1.797779705,2.098053307,1.029592096,,,,,,,,,
-2.0891,-0.48422,1.704,1.7435,1,,,,,,,,,,,,,-0.887459005,-0.410044974,0.071083699,1.397019594,,,,,,,,,
-1.6936,2.7852,-2.1835,-1.9276,1,,,,,,,,,,,,,-0.748333775,0.147016529,-0.830882161,-0.350280285,,,,,,,,,
-1.2846,3.2715,-1.7671,-3.2608,1,,,,,,,,,,,,,-0.604459643,0.229874959,-0.734270307,-0.984831291,,,,,,,,,
-0.092194,0.39315,-0.32846,-0.13794,1,,,,,,,,,,,,,-0.185006395,-0.260553917,-0.400481454,0.501527811,,,,,,,,,
-1.0292,-6.3879,5.5255,0.79955,1,,,,,,,,,,,,,-0.514617458,-1.415945976,0.957736442,0.947736349,,,,,,,,,
-2.2083,-9.1069,8.9991,-0.28406,1,,,,,,,,,,,,,-0.929390048,-1.879223936,1.76367049,0.431980412,,,,,,,,,
-1.0744,-6.3113,5.355,0.80472,1,,,,,,,,,,,,,-0.530517485,-1.402894453,0.918177553,0.950197067,,,,,,,,,
-0.51003,-0.23591,0.020273,0.76334,1,,,,,,,,,,,,,-0.331988771,-0.36773657,-0.31956949,0.930501807,,,,,,,,,
-0.36372,3.0439,-3.4816,-2.7836,1,,,,,,,,,,,,,-0.28052123,0.191095237,-1.132063353,-0.757702773,,,,,,,,,
-6.3979,6.4479,1.0836,-6.6176,1,,,,,,,,,,,,,-2.403167711,0.77108721,-0.072859611,-2.582536674,,,,,,,,,
-2.2501,3.3129,-0.88369,-2.8974,1,,,,,,,,,,,,,-0.944094055,0.236928915,-0.529304221,-0.811867118,,,,,,,,,
-1.1859,-1.2519,2.2635,0.77239,1,,,,,,,,,,,,,-0.569739895,-0.540846454,0.200897178,0.934809252,,,,,,,,,
-1.8076,-8.8131,8.7086,-0.21682,1,,,,,,,,,,,,,-0.788435611,-1.829164699,1.696269569,0.463984019,,,,,,,,,
-3.3863,-12.9889,13.0545,-2.7202,1,,,,,,,,,,,,,-1.34377569,-2.54066014,2.704591996,-0.727526855,,,,,,,,,
-1.4106,-7.108,5.6454,0.31335,1,,,,,,,,,,,,,-0.648782725,-1.538640518,0.985555273,0.716324183,,,,,,,,,
-0.21394,-0.68287,0.096532,1.1965,1,,,,,,,,,,,,,-0.227833045,-0.443892038,-0.30187611,1.136669009,,,,,,,,,
0.48797,3.5674,-4.3882,-3.8116,1,,,,,,,,,,,,,0.019078182,0.280292005,-1.342409913,-1.246990527,,,,,,,,,
-3.8167,5.1401,-0.65063,-5.4306,1,,,,,,,,,,,,,-1.495177711,0.548257157,-0.475230352,-2.017571144,,,,,,,,,
-1.9555,0.20692,1.2473,-0.3707,1,,,,,,,,,,,,,-0.840462467,-0.292284794,-0.034878438,0.390743164,,,,,,,,,
-2.1786,-6.4479,6.0344,-0.20777,1,,,,,,,,,,,,,-0.918942465,-1.426169101,1.075809863,0.468291465,,,,,,,,,
-2.3299,-9.9532,8.4756,-1.8733,1,,,,,,,,,,,,,-0.97216534,-2.023421117,1.642209621,-0.324435611,,,,,,,,,
0.0031201,-4.0061,1.7956,0.91722,1,,,,,,,,,,,,,-0.151477707,-1.010121981,0.092336451,1.003742662,,,,,,,,,
1.3518,1.0595,-2.3437,0.39998,1,,,,,,,,,,,,,0.322948088,-0.147017592,-0.868051276,0.757556672,,,,,,,,,
1.2309,3.8923,-4.8277,-4.0069,1,,,,,,,,,,,,,0.280419036,0.335650228,-1.444381359,-1.339945681,,,,,,,,,
-5.0301,7.5032,-0.13396,-7.5034,1,,,,,,,,,,,,,-1.922016029,0.950894945,-0.355354159,-3.004142796,,,,,,,,,
-3.0799,0.60836,2.7039,-0.23751,1,,,,,,,,,,,,,-1.235993211,-0.223885271,0.303077439,0.454136389,,,,,,,,,
-2.2987,-5.227,5.63,0.91722,1,,,,,,,,,,,,,-0.961190101,-1.218145541,0.981982212,1.003742662,,,,,,,,,
-1.239,-6.541,4.8151,-0.033204,1,,,,,,,,,,,,,-0.588418908,-1.442031984,0.792911606,0.551378047,,,,,,,,,
0.75896,0.29176,-1.6506,0.83834,1,,,,,,,,,,,,,0.114404469,-0.277829295,-0.707240333,0.96619887,,,,,,,,,
1.6799,4.2068,-4.5398,-2.3931,1,,,,,,,,,,,,,0.438363988,0.389236443,-1.377583681,-0.571840061,,,,,,,,,
0.63655,5.2022,-5.2159,-6.1211,1,,,,,,,,,,,,,0.071344242,0.558838091,-1.534450335,-2.346222112,,,,,,,,,
-6.0598,9.2952,-0.43642,-6.3694,1,,,,,,,,,,,,,-2.284234107,1.256225619,-0.425530003,-2.464403191,,,,,,,,,
-3.518,2.8763,0.1548,-1.2086,1,,,,,,,,,,,,,-1.390103865,0.162538641,-0.288356947,-0.008064433,,,,,,,,,
-2.0336,-1.4092,1.1582,0.36507,1,,,,,,,,,,,,,-0.867935743,-0.567648081,-0.055551148,0.740940879,,,,,,,,,
-0.69745,-1.7672,-0.34474,-0.12372,1,,,,,,,,,,,,,-0.397917597,-0.628646062,-0.40425869,0.508295974,,,,,,,,,
0.75108,1.9161,-3.1098,-0.20518,1,,,,,,,,,,,,,0.111632517,-0.001065441,-1.045799455,0.469524204,,,,,,,,,
0.84546,3.4826,-3.6307,-1.3961,1,,,,,,,,,,,,,0.144832616,0.265843321,-1.166657079,-0.097307093,,,,,,,,,
-0.55648,3.2136,-3.3085,-2.7965,1,,,,,,,,,,,,,-0.34832851,0.220009643,-1.091901221,-0.763842668,,,,,,,,,
-3.6817,3.2239,-0.69347,-3.4004,1,,,,,,,,,,,,,-1.447688694,0.221764613,-0.485169958,-1.051275425,,,,,,,,,
